"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered","Hour (yesterday)","Orders (yesterday)","Total sales (yesterday)","Net sales (yesterday)","Quantity ordered (yesterday)","Orders (yesterday) ","Total sales (yesterday) ","Net sales (yesterday) ","Quantity ordered (yesterday) "
"2026-08-28 19:00:00","#2144654",0,0,0,0,"2026-08-27 19:00:00",1,2069,1970.48,2,,,,
"2026-08-28 19:00:00","#2144510",0,0,0,0,"2026-08-27 19:00:00",1,2390,2276.19,3,,,,
"2026-08-28 19:00:00","#2144520",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144642",0,0,0,0,"2026-08-27 19:00:00",1,1549,1475.24,1,,,,
"2026-08-28 19:00:00","#2144518",0,0,0,0,"2026-08-27 19:00:00",1,1599,1522.86,1,,,,
"2026-08-28 19:00:00","#2144528",0,0,0,0,"2026-08-27 19:00:00",1,4636,4415.24,5,,,,
"2026-08-28 19:00:00","#2144672",0,0,0,0,"2026-08-27 19:00:00",1,1599,1522.86,1,,,,
"2026-08-28 19:00:00","#2144536",0,0,0,0,"2026-08-27 19:00:00",1,2668,2540.96,3,,,,
"2026-08-28 19:00:00","#2144625",0,0,0,0,"2026-08-27 19:00:00",1,3036,2779.05,4,,,,
"2026-08-28 19:00:00","#2144561",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,1,,,,
"2026-08-28 19:00:00","#2144551",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,1,,,,
"2026-08-28 19:00:00","#2144586",0,0,0,0,"2026-08-27 19:00:00",1,1310,1247.62,1,,,,
"2026-08-28 19:00:00","#2144569",0,0,0,0,"2026-08-27 19:00:00",1,2499,2380,3,,,,
"2026-08-28 19:00:00","#2144559",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144547",0,0,0,0,"2026-08-27 19:00:00",1,1599,1522.86,1,,,,
"2026-08-28 19:00:00","#2144577",0,0,0,0,"2026-08-27 19:00:00",1,3048,2902.86,4,,,,
"2026-08-28 19:00:00","#2144515",0,0,0,0,"2026-08-27 19:00:00",1,1617,1427.62,2,,,,
"2026-08-28 19:00:00","#2144525",0,0,0,0,"2026-08-27 19:00:00",1,1529,1456.19,1,,,,
"2026-08-28 19:00:00","#2144651",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144533",0,0,0,0,"2026-08-27 19:00:00",1,1667,1475.24,1,,,,
"2026-08-28 19:00:00","#2144659",0,0,0,0,"2026-08-27 19:00:00",1,991,943.81,1,,,,
"2026-08-28 19:00:00","#2144503",0,0,0,0,"2026-08-27 19:00:00",1,2554,2432.38,2,,,,
"2026-08-28 19:00:00","#2144495",0,0,0,0,"2026-08-27 19:00:00",1,2198,2093.33,4,,,,
"2026-08-28 19:00:00","#2144622",0,0,0,0,"2026-08-27 19:00:00",1,1484,1413.33,1,,,,
"2026-08-28 19:00:00","#2144578",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144612",0,0,0,0,"2026-08-27 19:00:00",1,2200,2095.24,3,,,,
"2026-08-28 19:00:00","#2144556",0,0,0,0,"2026-08-27 19:00:00",1,2751,2620,5,,,,
"2026-08-28 19:00:00","#2144604",0,0,0,0,"2026-08-27 19:00:00",1,2467,2237.14,2,,,,
"2026-08-28 19:00:00","#2144634",0,0,0,0,"2026-08-27 19:00:00",1,2806.2,2672.57,4,,,,
"2026-08-28 19:00:00","#2144570",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144540",0,0,0,0,"2026-08-27 19:00:00",1,1817,1618.1,1,,,,
"2026-08-28 19:00:00","#2144597",0,0,0,0,"2026-08-27 19:00:00",1,1795,1709.52,2,,,,
"2026-08-28 19:00:00","#2144522",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144678",0,0,0,0,"2026-08-27 19:00:00",1,5167,4920.96,7,,,,
"2026-08-28 19:00:00","#2144512",0,0,0,0,"2026-08-27 19:00:00",1,1699,1618.1,1,,,,
"2026-08-28 19:00:00","#2144494",0,0,0,0,"2026-08-27 19:00:00",1,1699,1618.1,2,,,,
"2026-08-28 19:00:00","#2144492",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144504",0,0,0,0,"2026-08-27 19:00:00",1,1517,1332.38,1,,,,
"2026-08-28 19:00:00","#2144670",0,0,0,0,"2026-08-27 19:00:00",1,1998,1902.86,4,,,,
"2026-08-28 19:00:00","#2144580",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144613",0,0,0,0,"2026-08-27 19:00:00",1,2998,2855.24,5,,,,
"2026-08-28 19:00:00","#2144549",0,0,0,0,"2026-08-27 19:00:00",1,1599,1522.86,1,,,,
"2026-08-28 19:00:00","#2144567",0,0,0,0,"2026-08-27 19:00:00",1,1848,1760,3,,,,
"2026-08-28 19:00:00","#2144557",0,0,0,0,"2026-08-27 19:00:00",1,991,943.81,1,,,,
"2026-08-28 19:00:00","#2144541",0,0,0,0,"2026-08-27 19:00:00",1,1519,1446.67,1,,,,
"2026-08-28 19:00:00","#2144571",0,0,0,0,"2026-08-27 19:00:00",1,1649,1570.48,1,,,,
"2026-08-28 19:00:00","#2144588",0,0,0,0,"2026-08-27 19:00:00",1,1519,1446.67,1,,,,
"2026-08-28 19:00:00","#2144535",0,0,0,0,"2026-08-27 19:00:00",1,2384,2270.48,2,,,,
"2026-08-28 19:00:00","#2144671",0,0,0,0,"2026-08-27 19:00:00",1,1948,1855.24,4,,,,
"2026-08-28 19:00:00","#2144624",0,0,0,0,"2026-08-27 19:00:00",1,1699,1618.1,2,,,,
"2026-08-28 19:00:00","#2144614",0,0,0,0,"2026-08-27 19:00:00",1,3804,3622.86,9,,,,
"2026-08-28 19:00:00","#2144550",0,0,0,0,"2026-08-27 19:00:00",1,1699,1618.1,2,,,,
"2026-08-28 19:00:00","#2144560",0,0,0,0,"2026-08-27 19:00:00",1,1699,1618.1,2,,,,
"2026-08-28 19:00:00","#2144587",0,0,0,0,"2026-08-27 19:00:00",1,2117,1903.81,2,,,,
"2026-08-28 19:00:00","#2144591",0,0,0,0,"2026-08-27 19:00:00",1,1499,1427.62,2,,,,
"2026-08-28 19:00:00","#2144568",0,0,0,0,"2026-08-27 19:00:00",1,3183,3031.43,4,,,,
"2026-08-28 19:00:00","#2144632",0,0,0,0,"2026-08-27 19:00:00",1,620,590.48,1,,,,
"2026-08-28 19:00:00","#2144576",0,0,0,0,"2026-08-27 19:00:00",1,1817,1618.1,1,,,,
"2026-08-28 19:00:00","#2144524",0,0,0,0,"2026-08-27 19:00:00",1,1649,1570.48,1,,,,
"2026-08-28 19:00:00","#2144650",0,0,0,0,"2026-08-27 19:00:00",1,991,943.81,1,,,,
"2026-08-28 19:00:00","#2144660",0,0,0,0,"2026-08-27 19:00:00",1,991,943.81,1,,,,
"2026-08-28 19:00:00","#2144532",0,0,0,0,"2026-08-27 19:00:00",1,224.1,213.43,1,,,,
"2026-08-28 19:00:00","#2144646",0,0,0,0,"2026-08-27 19:00:00",1,1833,1745.71,3,,,,
"2026-08-28 19:00:00","#2144553",0,0,0,0,"2026-08-27 19:00:00",1,159,151.43,1,,,,
"2026-08-28 20:00:00","#2144708",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144860",0,0,0,0,"2026-08-27 20:00:00",1,1328,1264.76,2,,,,
"2026-08-28 20:00:00","#2144818",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144750",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144756",0,0,0,0,"2026-08-27 20:00:00",1,3049,2903.8,3,,,,
"2026-08-28 20:00:00","#2144830",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144778",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144748",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144770",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144808",0,0,0,0,"2026-08-27 20:00:00",1,1617,1427.62,2,,,,
"2026-08-28 20:00:00","#2144826",0,0,0,0,"2026-08-27 20:00:00",1,1799.1,1713.43,2,,,,
"2026-08-28 20:00:00","#2144873",0,0,0,0,"2026-08-27 20:00:00",1,1717,1522.86,1,,,,
"2026-08-28 20:00:00","#2144715",0,0,0,0,"2026-08-27 20:00:00",1,1440,1371.43,1,,,,
"2026-08-28 20:00:00","#2144855",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144865",0,0,0,0,"2026-08-27 20:00:00",1,1898,1807.62,4,,,,
"2026-08-28 20:00:00","#2144733",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144703",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,1,,,,
"2026-08-28 20:00:00","#2144882",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144751",0,0,0,0,"2026-08-27 20:00:00",1,1948,1855.24,4,,,,
"2026-08-28 20:00:00","#2144819",0,0,0,0,"2026-08-27 20:00:00",1,1917,1713.33,1,,,,
"2026-08-28 20:00:00","#2144807",0,0,0,0,"2026-08-27 20:00:00",1,1109,943.81,1,,,,
"2026-08-28 20:00:00","#2144786",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144747",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144821",0,0,0,0,"2026-08-27 20:00:00",1,1529,1456.19,1,,,,
"2026-08-28 20:00:00","#2144769",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144811",0,0,0,0,"2026-08-27 20:00:00",1,2798,2664.76,4,,,,
"2026-08-28 20:00:00","#2144682",0,0,0,0,"2026-08-27 20:00:00",1,1615,1534.1,2,,,,
"2026-08-28 20:00:00","#2144842",0,0,0,0,"2026-08-27 20:00:00",1,1927,1722.86,2,,,,
"2026-08-28 20:00:00","#2144872",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144714",0,0,0,0,"2026-08-27 20:00:00",1,1799,1713.34,1,,,,
"2026-08-28 20:00:00","#2144864",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144854",0,0,0,0,"2026-08-27 20:00:00",1,1519,1446.66,1,,,,
"2026-08-28 20:00:00","#2144732",0,0,0,0,"2026-08-27 20:00:00",1,1157,989.52,1,,,,
"2026-08-28 20:00:00","#2144712",0,0,0,0,"2026-08-27 20:00:00",1,1484,1413.33,1,,,,
"2026-08-28 20:00:00","#2144684",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144704",0,0,0,0,"2026-08-27 20:00:00",1,4548,4331.43,6,,,,
"2026-08-28 20:00:00","#2144760",0,0,0,0,"2026-08-27 20:00:00",1,1467,1284.76,1,,,,
"2026-08-28 20:00:00","#2144836",0,0,0,0,"2026-08-27 20:00:00",1,1778,1693.33,2,,,,
"2026-08-28 20:00:00","#2144806",0,0,0,0,"2026-08-27 20:00:00",1,249,237.14,1,,,,
"2026-08-28 20:00:00","#2144799",0,0,0,0,"2026-08-27 20:00:00",1,1998,1902.86,4,,,,
"2026-08-28 20:00:00","#2144776",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144810",0,0,0,0,"2026-08-27 20:00:00",1,1784,1699.05,2,,,,
"2026-08-28 20:00:00","#2144820",0,0,0,0,"2026-08-27 20:00:00",1,2136,2034.29,2,,,,
"2026-08-28 20:00:00","#2144875",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144713",0,0,0,0,"2026-08-27 20:00:00",1,1318,1142.86,1,,,,
"2026-08-28 20:00:00","#2144723",0,0,0,0,"2026-08-27 20:00:00",1,1817,1618.1,1,,,,
"2026-08-28 20:00:00","#2144685",0,0,0,0,"2026-08-27 20:00:00",1,2998,2855.24,4,,,,
"2026-08-28 20:00:00","#2144693",0,0,0,0,"2026-08-27 20:00:00",1,1399,1332.38,1,,,,
"2026-08-28 20:00:00","#2144853",0,0,0,0,"2026-08-27 20:00:00",1,2349,2237.14,2,,,,
"2026-08-28 20:00:00","#2144863",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144735",0,0,0,0,"2026-08-27 20:00:00",1,1079,1027.62,1,,,,
"2026-08-28 20:00:00","#2144705",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144780",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144767",0,0,0,0,"2026-08-27 20:00:00",1,1039,989.52,1,,,,
"2026-08-28 20:00:00","#2144757",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144801",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144779",0,0,0,0,"2026-08-27 20:00:00",1,2349,2237.14,2,,,,
"2026-08-28 20:00:00","#2144831",0,0,0,0,"2026-08-27 20:00:00",1,1794,1708.58,1,,,,
"2026-08-28 20:00:00","#2144809",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144771",0,0,0,0,"2026-08-27 20:00:00",1,1898,1807.62,4,,,,
"2026-08-28 20:00:00","#2144839",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144788",0,0,0,0,"2026-08-27 20:00:00",1,1249,1189.52,1,,,,
"2026-08-28 20:00:00","#2144796",0,0,0,0,"2026-08-27 20:00:00",1,2565,2330.48,5,,,,
"2026-08-28 20:00:00","#2144680",0,0,0,0,"2026-08-27 20:00:00",1,1999,1903.81,2,,,,
"2026-08-28 20:00:00","#2144716",0,0,0,0,"2026-08-27 20:00:00",1,2918,2779.05,4,,,,
"2026-08-28 20:00:00","#2144883",0,0,0,0,"2026-08-27 20:00:00",1,1999,1903.81,2,,,,
"2026-08-28 20:00:00","#2144730",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144878",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144696",0,0,0,0,"2026-08-27 20:00:00",1,1187,1018.1,1,,,,
"2026-08-28 20:00:00","#2144881",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144804",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144793",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144822",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144812",0,0,0,0,"2026-08-27 20:00:00",1,2667,2540,5,,,,
"2026-08-28 20:00:00","#2144744",0,0,0,0,"2026-08-27 20:00:00",1,2069,1970.48,2,,,,
"2026-08-28 20:00:00","#2144774",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,1,,,,
"2026-08-28 20:00:00","#2144721",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144859",0,0,0,0,"2026-08-27 20:00:00",1,34,32.38,3,,,,
"2026-08-28 20:00:00","#2144711",0,0,0,0,"2026-08-27 20:00:00",1,1799,1713.33,5,,,,
"2026-08-28 20:00:00","#2144847",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144877",0,0,0,0,"2026-08-27 20:00:00",1,1385,1319.05,1,,,,
"2026-08-28 20:00:00","#2144687",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144699",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144691",0,0,0,0,"2026-08-27 20:00:00",1,2099,1999.05,2,,,,
"2026-08-28 20:00:00","#2144729",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144719",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144755",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,1,,,,
"2026-08-28 20:00:00","#2144815",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144773",0,0,0,0,"2026-08-27 20:00:00",1,991,943.81,1,,,,
"2026-08-28 20:00:00","#2144794",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144858",0,0,0,0,"2026-08-27 20:00:00",1,0,0,2,,,,
"2026-08-28 20:00:00","#2144868",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,2,,,,
"2026-08-28 20:00:00","#2144720",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,1,,,,
"2026-08-28 20:00:00","#2144846",0,0,0,0,"2026-08-27 20:00:00",1,2384,2270.48,2,,,,
"2026-08-28 20:00:00","#2144686",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144698",0,0,0,0,"2026-08-27 20:00:00",1,991,943.81,1,,,,
"2026-08-28 20:00:00","#2144813",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144775",0,0,0,0,"2026-08-27 20:00:00",1,1602.1,1413.43,1,,,,
"2026-08-28 20:00:00","#2144745",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144728",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144783",0,0,0,0,"2026-08-27 20:00:00",1,1617,1427.62,2,,,,
"2026-08-28 20:00:00","#2144802",0,0,0,0,"2026-08-27 20:00:00",1,1734,1651.42,2,,,,
"2026-08-28 20:00:00","#2144832",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144764",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144754",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,1,,,,
"2026-08-28 20:00:00","#2144824",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144742",0,0,0,0,"2026-08-27 20:00:00",1,1699,1618.1,1,,,,
"2026-08-28 20:00:00","#2144772",0,0,0,0,"2026-08-27 20:00:00",1,1399,1332.38,1,,,,
"2026-08-28 20:00:00","#2144795",0,0,0,0,"2026-08-27 20:00:00",1,1225,1166.67,1,,,,
"2026-08-28 20:00:00","#2144717",0,0,0,0,"2026-08-27 20:00:00",1,3900,3714.29,7,,,,
"2026-08-28 20:00:00","#2144709",0,0,0,0,"2026-08-27 20:00:00",1,3198,3045.71,4,,,,
"2026-08-28 20:00:00","#2144841",0,0,0,0,"2026-08-27 20:00:00",1,1269,1208.57,1,,,,
"2026-08-28 20:00:00","#2144871",0,0,0,0,"2026-08-27 20:00:00",1,2998,2855.24,4,,,,
"2026-08-28 20:00:00","#2144701",0,0,0,0,"2026-08-27 20:00:00",1,1348.05,1283.85,1,,,,
"2026-08-28 20:00:00","#2144849",0,0,0,0,"2026-08-27 20:00:00",1,1599,1522.86,1,,,,
"2026-08-28 20:00:00","#2144879",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144731",0,0,0,0,"2026-08-27 20:00:00",1,2187,1970.48,2,,,,
"2026-08-28 20:00:00","#2144867",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144857",0,0,0,0,"2026-08-27 20:00:00",1,1149,1094.29,1,,,,
"2026-08-28 20:00:00","#2144880",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144697",0,0,0,0,"2026-08-27 20:00:00",1,1310,1247.62,1,,,,
"2026-08-28 20:00:00","#2144689",0,0,0,0,"2026-08-27 20:00:00",1,2016,1807.62,4,,,,
"2026-08-28 20:00:00","#2144835",0,0,0,0,"2026-08-27 20:00:00",1,238,226.67,1,,,,
"2026-08-28 20:00:00","#2144805",0,0,0,0,"2026-08-27 20:00:00",1,1617,1427.62,1,,,,
"2026-08-28 20:00:00","#2144753",0,0,0,0,"2026-08-27 20:00:00",1,1329.05,1265.77,1,,,,
"2026-08-28 20:00:00","#2144763",0,0,0,0,"2026-08-27 20:00:00",1,2998,2855.24,5,,,,
"2026-08-28 20:00:00","#2144792",0,0,0,0,"2026-08-27 20:00:00",1,1351,1286.66,1,,,,
"2026-08-28 20:00:00","#2144690",0,0,0,0,"2026-08-27 20:00:00",1,1499,1427.62,2,,,,
"2026-08-28 20:00:00","#2144850",0,0,0,0,"2026-08-27 20:00:00",1,4389,4180,6,,,,
"2026-08-28 20:00:00","#2144844",0,0,0,0,"2026-08-27 20:00:00",1,1109,943.81,1,,,,
"2026-08-28 21:00:00","#2144993",0,0,0,0,"2026-08-27 21:00:00",1,2490,2371.43,4,,,,
"2026-08-28 21:00:00","#2144976",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2144983",0,0,0,0,"2026-08-27 21:00:00",1,1699,1618.1,2,,,,
"2026-08-28 21:00:00","#2144929",0,0,0,0,"2026-08-27 21:00:00",1,1898,1807.62,4,,,,
"2026-08-28 21:00:00","#2144939",0,0,0,0,"2026-08-27 21:00:00",1,1599,1522.86,1,,,,
"2026-08-28 21:00:00","#2144917",0,0,0,0,"2026-08-27 21:00:00",1,3116,2855.24,6,,,,
"2026-08-28 21:00:00","#2144927",0,0,0,0,"2026-08-27 21:00:00",1,2798,2664.76,3,,,,
"2026-08-28 21:00:00","#2145022",0,0,0,0,"2026-08-27 21:00:00",1,1699,1618.1,2,,,,
"2026-08-28 21:00:00","#2144975",0,0,0,0,"2026-08-27 21:00:00",1,1699,1618.1,2,,,,
"2026-08-28 21:00:00","#2145070",0,0,0,0,"2026-08-27 21:00:00",1,249,237.14,1,,,,
"2026-08-28 21:00:00","#2145101",0,0,0,0,"2026-08-27 21:00:00",1,1699,1618.1,1,,,,
"2026-08-28 21:00:00","#2145089",0,0,0,0,"2026-08-27 21:00:00",1,181,172.38,1,,,,
"2026-08-28 21:00:00","#2145097",0,0,0,0,"2026-08-27 21:00:00",1,1449,1380,1,,,,
"2026-08-28 21:00:00","#2144984",0,0,0,0,"2026-08-27 21:00:00",1,1844,1756.19,3,,,,
"2026-08-28 21:00:00","#2145081",0,0,0,0,"2026-08-27 21:00:00",1,1439.1,1370.58,1,,,,
"2026-08-28 21:00:00","#2144963",0,0,0,0,"2026-08-27 21:00:00",1,2331,2220,3,,,,
"2026-08-28 21:00:00","#2145066",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,1,,,,
"2026-08-28 21:00:00","#2145109",0,0,0,0,"2026-08-27 21:00:00",1,1648,1569.52,2,,,,
"2026-08-28 21:00:00","#2145056",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2144953",0,0,0,0,"2026-08-27 21:00:00",1,1599,1522.86,1,,,,
"2026-08-28 21:00:00","#2145048",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2145078",0,0,0,0,"2026-08-27 21:00:00",1,3048,2902.86,4,,,,
"2026-08-28 21:00:00","#2145003",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,1,,,,
"2026-08-28 21:00:00","#2144906",0,0,0,0,"2026-08-27 21:00:00",1,2399,2284.76,2,,,,
"2026-08-28 21:00:00","#2145033",0,0,0,0,"2026-08-27 21:00:00",1,1699,1618.1,1,,,,
"2026-08-28 21:00:00","#2144886",0,0,0,0,"2026-08-27 21:00:00",1,2051,1840.96,3,,,,
"2026-08-28 21:00:00","#2144920",0,0,0,0,"2026-08-27 21:00:00",1,3767,3587.62,6,,,,
"2026-08-28 21:00:00","#2145015",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2144995",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2145090",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,1,,,,
"2026-08-28 21:00:00","#2144972",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2145077",0,0,0,0,"2026-08-27 21:00:00",1,1484,1413.33,1,,,,
"2026-08-28 21:00:00","#2145047",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
"2026-08-28 21:00:00","#2144942",0,0,0,0,"2026-08-27 21:00:00",1,4597,4378.1,8,,,,
"2026-08-28 21:00:00","#2145059",0,0,0,0,"2026-08-27 21:00:00",1,3568,3398.1,5,,,,
"2026-08-28 21:00:00","#2145106",0,0,0,0,"2026-08-27 21:00:00",1,2016,1807.62,4,,,,
"2026-08-28 21:00:00","#2145069",0,0,0,0,"2026-08-27 21:00:00",1,1999,1903.81,2,,,,
"2026-08-28 21:00:00","#2145051",0,0,0,0,"2026-08-27 21:00:00",1,1109,943.8,1,,,,
"2026-08-28 21:00:00","#2144954",0,0,0,0,"2026-08-27 21:00:00",1,1932,1840,4,,,,
"2026-08-28 21:00:00","#2144964",0,0,0,0,"2026-08-27 21:00:00",1,1848,1760,3,,,,
"2026-08-28 21:00:00","#2145061",0,0,0,0,"2026-08-27 21:00:00",1,2069,1970.48,2,,,,
"2026-08-28 21:00:00","#2144931",0,0,0,0,"2026-08-27 21:00:00",1,2467,2237.14,2,,,,
"2026-08-28 21:00:00","#2145004",0,0,0,0,"2026-08-27 21:00:00",1,1349.1,1284.86,1,,,,
"2026-08-28 21:00:00","#2144901",0,0,0,0,"2026-08-27 21:00:00",1,5,4.76,1,,,,
"2026-08-28 21:00:00","#2145032",0,0,0,0,"2026-08-27 21:00:00",1,1374,1308.57,1,,,,
"2026-08-28 21:00:00","#2144937",0,0,0,0,"2026-08-27 21:00:00",1,4198,3998.1,6,,,,
"2026-08-28 21:00:00","#2145002",0,0,0,0,"2026-08-27 21:00:00",1,475,452.38,1,,,,
"2026-08-28 21:00:00","#2144899",0,0,0,0,"2026-08-27 21:00:00",1,1717,1522.86,1,,,,
"2026-08-28 21:00:00","#2144887",0,0,0,0,"2026-08-27 21:00:00",1,1499,1427.62,2,,,,
