"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered"
"2026-08-27 17:00:00","#2144224",1,1499,1427.62,1
"2026-08-27 17:00:00","#2144317",1,2699.1,2570.57,2
"2026-08-27 17:00:00","#2144232",1,2499,2380,2
"2026-08-27 17:00:00","#2144202",1,1817,1618.1,1
"2026-08-27 17:00:00","#2144299",1,1699,1618.1,2
"2026-08-27 17:00:00","#2144287",1,1599,1522.86,1
"2026-08-27 17:00:00","#2144180",1,1502,1318.1,1
"2026-08-27 17:00:00","#2144260",1,1717,1522.86,1
"2026-08-27 17:00:00","#2144250",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144276",1,1622,1432.38,1
"2026-08-27 17:00:00","#2144268",1,1817,1618.1,2
"2026-08-27 17:00:00","#2144196",1,7395,7042.86,10
"2026-08-27 17:00:00","#2144223",1,1617,1427.62,2
"2026-08-27 17:00:00","#2144213",1,1617,1427.62,1
"2026-08-27 17:00:00","#2144235",1,1699,1618.1,1
"2026-08-27 17:00:00","#2144310",1,1617,1427.62,2
"2026-08-27 17:00:00","#2144267",1,1349,1284.76,1
"2026-08-27 17:00:00","#2144279",1,2078,1979.05,3
"2026-08-27 17:00:00","#2144249",1,1649,1570.48,1
"2026-08-27 17:00:00","#2144199",1,1529,1456.19,1
"2026-08-27 17:00:00","#2144187",1,1320,1257.14,1
"2026-08-27 17:00:00","#2144288",1,2099.25,1999.29,2
"2026-08-27 17:00:00","#2144296",1,1483.2,1412.57,2
"2026-08-27 17:00:00","#2144191",1,2249,2141.9,2
"2026-08-27 17:00:00","#2144271",1,2490,2259.05,3
"2026-08-27 17:00:00","#2144176",1,0,0,1
"2026-08-27 17:00:00","#2144226",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144208",1,6897,6568.57,7
"2026-08-27 17:00:00","#2144238",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144303",1,1799,1713.33,1
"2026-08-27 17:00:00","#2144315",1,1499,1427.62,1
"2026-08-27 17:00:00","#2144230",1,1817,1618.1,1
"2026-08-27 17:00:00","#2144182",1,2407,2292.38,5
"2026-08-27 17:00:00","#2144252",1,2044,1946.67,3
"2026-08-27 17:00:00","#2144262",1,1499,1427.62,1
"2026-08-27 17:00:00","#2144274",1,1817,1618.1,2
"2026-08-27 17:00:00","#2144244",1,1599,1522.86,1
"2026-08-27 17:00:00","#2144293",1,1699,1618.1,2
"2026-08-27 17:00:00","#2144194",1,1999,1903.81,2
"2026-08-27 17:00:00","#2144211",1,0,0,1
"2026-08-27 17:00:00","#2144219",1,3018,2874.29,5
"2026-08-27 17:00:00","#2144229",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144312",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144265",1,1617,1427.62,2
"2026-08-27 17:00:00","#2144282",1,1517,1332.38,1
"2026-08-27 17:00:00","#2144185",1,1399,1332.38,1
"2026-08-27 17:00:00","#2144193",1,0,0,1
"2026-08-27 17:00:00","#2144294",1,483,460,1
"2026-08-27 17:00:00","#2144273",1,1617,1427.62,2
"2026-08-27 17:00:00","#2144305",1,1399,1332.38,1
"2026-08-27 17:00:00","#2144220",1,1444.15,1375.38,1
"2026-08-27 17:00:00","#2144210",1,699,665.71,1
"2026-08-27 17:00:00","#2144206",1,1948,1855.24,3
"2026-08-27 17:00:00","#2144236",1,3148,2998.1,4
"2026-08-27 17:00:00","#2144228",1,3018,2874.29,5
"2026-08-27 17:00:00","#2144254",1,2667,2540,4
"2026-08-27 17:00:00","#2144184",1,1617,1427.62,2
"2026-08-27 17:00:00","#2144295",1,1717,1522.86,1
"2026-08-27 17:00:00","#2144272",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144175",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144242",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144217",1,3198,3045.71,4
"2026-08-27 17:00:00","#2144227",1,2016,1807.62,4
"2026-08-27 17:00:00","#2144239",1,2998,2855.24,6
"2026-08-27 17:00:00","#2144209",1,2005,1909.52,2
"2026-08-27 17:00:00","#2144302",1,1519,1446.67,1
"2026-08-27 17:00:00","#2144314",1,1699,1618.1,2
"2026-08-27 17:00:00","#2144231",1,2349,2237.14,2
"2026-08-27 17:00:00","#2144201",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144284",1,2519.2,2286.86,3
"2026-08-27 17:00:00","#2144263",1,2499,2380,3
"2026-08-27 17:00:00","#2144253",1,1898,1807.62,3
"2026-08-27 17:00:00","#2144245",1,499,475.24,1
"2026-08-27 17:00:00","#2144275",1,2998,2855.24,5
"2026-08-27 17:00:00","#2144195",1,3198,3045.71,5
"2026-08-27 17:00:00","#2144292",1,1617,1427.62,1
"2026-08-27 18:00:00","#2144461",1,0,0,1
"2026-08-27 18:00:00","#2144364",1,1637,1441.05,1
"2026-08-27 18:00:00","#2144354",1,3198,3045.71,5
"2026-08-27 18:00:00","#2144486",1,1599,1522.86,1
"2026-08-27 18:00:00","#2144342",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144477",1,1499,1427.62,1
"2026-08-27 18:00:00","#2144447",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144320",1,0,0,1
"2026-08-27 18:00:00","#2144425",1,1617,1422,2
"2026-08-27 18:00:00","#2144318",1,1617,1422,1
"2026-08-27 18:00:00","#2144363",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144481",1,1499,1427.62,1
"2026-08-27 18:00:00","#2144466",1,1584,1508.57,1
"2026-08-27 18:00:00","#2144456",1,1109,943.8,1
"2026-08-27 18:00:00","#2144478",1,1637,1446.67,1
"2026-08-27 18:00:00","#2144440",1,1517,1326.76,1
"2026-08-27 18:00:00","#2144392",1,5207,4959.05,6
"2026-08-27 18:00:00","#2144375",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144345",1,1591.2,1515.43,2
"2026-08-27 18:00:00","#2144412",1,1848,1760,3
"2026-08-27 18:00:00","#2144422",1,1384,1318.1,1
"2026-08-27 18:00:00","#2144339",1,1897,1806.67,5
"2026-08-27 18:00:00","#2144327",1,1349.1,1284.86,1
"2026-08-27 18:00:00","#2144331",1,1529,1456.19,1
"2026-08-27 18:00:00","#2144404",1,1649,1570.48,1
"2026-08-27 18:00:00","#2144385",1,1898,1807.62,3
"2026-08-27 18:00:00","#2144449",1,1259.1,1199.14,1
"2026-08-27 18:00:00","#2144393",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144344",1,1499,1427.62,1
"2026-08-27 18:00:00","#2144374",1,1599,1522.86,1
"2026-08-27 18:00:00","#2144338",1,991,943.81,1
"2026-08-27 18:00:00","#2144435",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144450",1,2467,2237.14,2
"2026-08-27 18:00:00","#2144355",1,1617,1427.62,2
"2026-08-27 18:00:00","#2144487",1,1399,1332.38,1
"2026-08-27 18:00:00","#2144373",1,1809,1722.86,2
"2026-08-27 18:00:00","#2144343",1,1599,1522.86,1
"2026-08-27 18:00:00","#2144446",1,2298,2188.57,4
"2026-08-27 18:00:00","#2144476",1,1034,984.76,1
"2026-08-27 18:00:00","#2144468",1,1948,1855.24,3
"2026-08-27 18:00:00","#2144394",1,1637,1446.67,1
"2026-08-27 18:00:00","#2144402",1,1898,1807.62,4
"2026-08-27 18:00:00","#2144319",1,1699,1618.1,1
"2026-08-27 18:00:00","#2144350",1,1799,1713.34,1
"2026-08-27 18:00:00","#2144360",1,1862.1,1773.43,2
"2026-08-27 18:00:00","#2144387",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144399",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144465",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144455",1,3197,3044.76,7
"2026-08-27 18:00:00","#2144443",1,3588,3417.14,4
"2026-08-27 18:00:00","#2144473",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144368",1,1617,1427.62,2
"2026-08-27 18:00:00","#2144376",1,0,0,1
"2026-08-27 18:00:00","#2144346",1,3398,3236.19,6
"2026-08-27 18:00:00","#2144411",1,1599,1522.86,1
"2026-08-27 18:00:00","#2144437",1,1149,1094.29,1
"2026-08-27 18:00:00","#2144407",1,1999,1903.81,2
"2026-08-27 18:00:00","#2144419",1,1899,1808.58,2
"2026-08-27 18:00:00","#2144429",1,2098,1998.1,4
"2026-08-27 18:00:00","#2144380",1,1359.15,1294.43,1
"2026-08-27 18:00:00","#2144462",1,1669,1589.52,1
"2026-08-27 18:00:00","#2144349",1,1149,1094.28,1
"2026-08-27 18:00:00","#2144485",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144379",1,1717,1522.86,1
"2026-08-27 18:00:00","#2144341",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144371",1,1749,1665.71,1
"2026-08-27 18:00:00","#2144388",1,0,0,2
"2026-08-27 18:00:00","#2144474",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144444",1,832,792.38,1
"2026-08-27 18:00:00","#2144323",1,1648,1569.52,2
"2026-08-27 18:00:00","#2144426",1,991,943.81,1
"2026-08-27 18:00:00","#2144416",1,2116,1902.86,4
"2026-08-27 18:00:00","#2144408",1,1846.24,1758.32,3
"2026-08-27 18:00:00","#2144400",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144430",1,3098,2950.48,4
"2026-08-27 18:00:00","#2144335",1,1549,1475.24,1
"2026-08-27 18:00:00","#2144381",1,1399,1332.38,1
"2026-08-27 18:00:00","#2144463",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144378",1,1649,1570.48,1
"2026-08-27 18:00:00","#2144484",1,2066,1855.24,4
"2026-08-27 18:00:00","#2144370",1,2069,1970.48,2
"2026-08-27 18:00:00","#2144445",1,3098,2950.48,5
"2026-08-27 18:00:00","#2144475",1,1617,1427.62,2
"2026-08-27 18:00:00","#2144322",1,1996,1900.95,5
"2026-08-27 18:00:00","#2144417",1,813,774.29,1
"2026-08-27 18:00:00","#2144427",1,1699,1618.1,2
"2026-08-27 18:00:00","#2144439",1,1817,1618.1,1
"2026-08-27 18:00:00","#2144431",1,1499,1427.62,1
"2026-08-27 18:00:00","#2144401",1,1517,1332.38,1
"2026-08-27 18:00:00","#2144483",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144361",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144351",1,1499,1427.62,1
"2026-08-27 18:00:00","#2144386",1,1617,1427.62,1
"2026-08-27 18:00:00","#2144390",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144472",1,1649,1570.48,1
"2026-08-27 18:00:00","#2144442",1,0,0,1
"2026-08-27 18:00:00","#2144359",1,0,0,1
"2026-08-27 18:00:00","#2144347",1,6667,6349.52,6
"2026-08-27 18:00:00","#2144420",1,1637,1446.66,1
"2026-08-27 18:00:00","#2144410",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144333",1,991,943.8,1
"2026-08-27 18:00:00","#2144406",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144436",1,549,522.86,1
"2026-08-27 18:00:00","#2144428",1,1499,1427.62,2
"2026-08-27 18:00:00","#2144418",1,1549,1475.24,1
"2026-08-27 19:00:00","#2144518",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144528",1,4636,4415.24,5
"2026-08-27 19:00:00","#2144601",1,1399,1332.38,1
"2026-08-27 19:00:00","#2144536",1,2668,2540.96,3
"2026-08-27 19:00:00","#2144609",1,1486.65,1415.86,1
"2026-08-27 19:00:00","#2144510",1,2390,2276.19,3
"2026-08-27 19:00:00","#2144520",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144617",1,2187,1970.48,2
"2026-08-27 19:00:00","#2144542",1,1549,1475.24,1
"2026-08-27 19:00:00","#2144645",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144572",1,2050.2,1952.57,3
"2026-08-27 19:00:00","#2144583",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144564",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144653",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144488",1,1617,1427.62,1
"2026-08-27 19:00:00","#2144496",1,1917,1713.33,2
"2026-08-27 19:00:00","#2144628",1,0,0,2
"2026-08-27 19:00:00","#2144501",1,1848,1760,4
"2026-08-27 19:00:00","#2144606",1,1549,1475.24,1
"2026-08-27 19:00:00","#2144531",1,1399,1332.38,1
"2026-08-27 19:00:00","#2144539",1,1617,1427.62,1
"2026-08-27 19:00:00","#2144527",1,1460,1390.48,1
"2026-08-27 19:00:00","#2144517",1,1484,1413.33,1
"2026-08-27 19:00:00","#2144620",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144499",1,549,522.86,1
"2026-08-27 19:00:00","#2144642",1,1549,1475.24,1
"2026-08-27 19:00:00","#2144672",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144545",1,1649,1570.48,1
"2026-08-27 19:00:00","#2144553",1,159,151.43,1
"2026-08-27 19:00:00","#2144664",1,1517,1332.38,1
"2026-08-27 19:00:00","#2144563",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144654",1,2069,1970.48,2
"2026-08-27 19:00:00","#2144491",1,1499,1427.62,1
"2026-08-27 19:00:00","#2144629",1,2349,2237.14,2
"2026-08-27 19:00:00","#2144619",1,1817,1618.1,2
"2026-08-27 19:00:00","#2144607",1,1897,1806.67,5
"2026-08-27 19:00:00","#2144530",1,1399,1332.38,1
"2026-08-27 19:00:00","#2144500",1,10887,9226.27,4
"2026-08-27 19:00:00","#2144516",1,1499,1427.62,1
"2026-08-27 19:00:00","#2144621",1,1999,1903.8,2
"2026-08-27 19:00:00","#2144593",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144574",1,2467,2237.14,2
"2026-08-27 19:00:00","#2144552",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144585",1,3018,2874.29,5
"2026-08-27 19:00:00","#2144519",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144630",1,2208,2102.86,3
"2026-08-27 19:00:00","#2144507",1,426,405.72,1
"2026-08-27 19:00:00","#2144600",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144638",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144521",1,1817,1618.1,2
"2026-08-27 19:00:00","#2144616",1,1449,1380,1
"2026-08-27 19:00:00","#2144511",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144644",1,4186,3986.67,8
"2026-08-27 19:00:00","#2144573",1,1584,1508.58,1
"2026-08-27 19:00:00","#2144594",1,1484,1413.34,1
"2026-08-27 19:00:00","#2144582",1,1898,1807.62,4
"2026-08-27 19:00:00","#2144555",1,499,475.24,1
"2026-08-27 19:00:00","#2144662",1,1649,1570.48,1
"2026-08-27 19:00:00","#2144565",1,0,0,2
"2026-08-27 19:00:00","#2144489",1,1439.1,1370.58,1
"2026-08-27 19:00:00","#2144497",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144532",1,224.1,213.43,1
"2026-08-27 19:00:00","#2144613",1,2998,2855.24,5
"2026-08-27 19:00:00","#2144524",1,1649,1570.48,1
"2026-08-27 19:00:00","#2144591",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144568",1,3183,3031.43,4
"2026-08-27 19:00:00","#2144576",1,1817,1618.1,1
"2026-08-27 19:00:00","#2144671",1,1948,1855.24,4
"2026-08-27 19:00:00","#2144492",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144550",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144560",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144587",1,2117,1903.81,2
"2026-08-27 19:00:00","#2144535",1,2384,2270.48,2
"2026-08-27 19:00:00","#2144632",1,620,590.48,1
"2026-08-27 19:00:00","#2144624",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144614",1,3804,3622.86,9
"2026-08-27 19:00:00","#2144541",1,1519,1446.67,1
"2026-08-27 19:00:00","#2144571",1,1649,1570.48,1
"2026-08-27 19:00:00","#2144646",1,1833,1745.71,3
"2026-08-27 19:00:00","#2144588",1,1519,1446.67,1
"2026-08-27 19:00:00","#2144580",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144549",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144495",1,2198,2093.33,4
"2026-08-27 19:00:00","#2144650",1,991,943.81,1
"2026-08-27 19:00:00","#2144567",1,1848,1760,3
"2026-08-27 19:00:00","#2144660",1,991,943.81,1
"2026-08-27 19:00:00","#2144557",1,991,943.81,1
"2026-08-27 19:00:00","#2144504",1,1517,1332.38,1
"2026-08-27 19:00:00","#2144522",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144625",1,3036,2779.05,4
"2026-08-27 19:00:00","#2144512",1,1699,1618.1,1
"2026-08-27 19:00:00","#2144659",1,991,943.81,1
"2026-08-27 19:00:00","#2144570",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144540",1,1817,1618.1,1
"2026-08-27 19:00:00","#2144597",1,1795,1709.52,2
"2026-08-27 19:00:00","#2144494",1,1699,1618.1,2
"2026-08-27 19:00:00","#2144578",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144556",1,2751,2620,5
"2026-08-27 19:00:00","#2144651",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144533",1,1667,1475.24,1
"2026-08-27 19:00:00","#2144604",1,2467,2237.14,2
"2026-08-27 19:00:00","#2144503",1,2554,2432.38,2
"2026-08-27 19:00:00","#2144634",1,2806.2,2672.57,4
"2026-08-27 19:00:00","#2144622",1,1484,1413.33,1
"2026-08-27 19:00:00","#2144515",1,1617,1427.62,2
"2026-08-27 19:00:00","#2144612",1,2200,2095.24,3
"2026-08-27 19:00:00","#2144525",1,1529,1456.19,1
"2026-08-27 19:00:00","#2144569",1,2499,2380,3
"2026-08-27 19:00:00","#2144559",1,1499,1427.62,2
"2026-08-27 19:00:00","#2144547",1,1599,1522.86,1
"2026-08-27 19:00:00","#2144670",1,1998,1902.86,4
"2026-08-27 19:00:00","#2144577",1,3048,2902.86,4
"2026-08-27 19:00:00","#2144678",1,5167,4920.96,7
"2026-08-27 19:00:00","#2144656",1,1299,1237.14,1
"2026-08-27 19:00:00","#2144561",1,1499,1427.62,1
"2026-08-27 19:00:00","#2144551",1,1499,1427.62,1
"2026-08-27 19:00:00","#2144586",1,1310,1247.62,1
"2026-08-27 20:00:00","#2144882",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144795",1,1225,1166.67,1
"2026-08-27 20:00:00","#2144680",1,1999,1903.81,2
"2026-08-27 20:00:00","#2144855",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144742",1,1699,1618.1,1
"2026-08-27 20:00:00","#2144772",1,1399,1332.38,1
"2026-08-27 20:00:00","#2144865",1,1898,1807.62,4
"2026-08-27 20:00:00","#2144696",1,1187,1018.1,1
"2026-08-27 20:00:00","#2144764",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144873",1,1717,1522.86,1
"2026-08-27 20:00:00","#2144754",1,1499,1427.62,1
"2026-08-27 20:00:00","#2144783",1,1617,1427.62,2
"2026-08-27 20:00:00","#2144821",1,1529,1456.19,1
"2026-08-27 20:00:00","#2144811",1,2798,2664.76,4
"2026-08-27 20:00:00","#2144728",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144807",1,1109,943.81,1
"2026-08-27 20:00:00","#2144720",1,1499,1427.62,1
"2026-08-27 20:00:00","#2144819",1,1917,1713.33,1
"2026-08-27 20:00:00","#2144687",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144775",1,1602.1,1413.43,1
"2026-08-27 20:00:00","#2144699",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144745",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144792",1,1351,1286.66,1
"2026-08-27 20:00:00","#2144691",1,2099,1999.05,2
"2026-08-27 20:00:00","#2144844",1,1109,943.81,1
"2026-08-27 20:00:00","#2144753",1,1329.05,1265.77,1
"2026-08-27 20:00:00","#2144763",1,2998,2855.24,5
"2026-08-27 20:00:00","#2144701",1,1348.05,1283.85,1
"2026-08-27 20:00:00","#2144731",1,2187,1970.48,2
"2026-08-27 20:00:00","#2144826",1,1799.1,1713.43,2
"2026-08-27 20:00:00","#2144808",1,1617,1427.62,2
"2026-08-27 20:00:00","#2144830",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144717",1,3900,3714.29,7
"2026-08-27 20:00:00","#2144709",1,3198,3045.71,4
"2026-08-27 20:00:00","#2144686",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144744",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144853",1,2349,2237.14,2
"2026-08-27 20:00:00","#2144863",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144774",1,1499,1427.62,1
"2026-08-27 20:00:00","#2144698",1,991,943.81,1
"2026-08-27 20:00:00","#2144793",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144690",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144875",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144730",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144809",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144839",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144716",1,2918,2779.05,4
"2026-08-27 20:00:00","#2144801",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144831",1,1794,1708.58,1
"2026-08-27 20:00:00","#2144708",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144794",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144883",1,1999,1903.81,2
"2026-08-27 20:00:00","#2144864",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144773",1,991,943.81,1
"2026-08-27 20:00:00","#2144854",1,1519,1446.66,1
"2026-08-27 20:00:00","#2144697",1,1310,1247.62,1
"2026-08-27 20:00:00","#2144755",1,1499,1427.62,1
"2026-08-27 20:00:00","#2144842",1,1927,1722.86,2
"2026-08-27 20:00:00","#2144872",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144689",1,2016,1807.62,4
"2026-08-27 20:00:00","#2144810",1,1784,1699.05,2
"2026-08-27 20:00:00","#2144820",1,2136,2034.29,2
"2026-08-27 20:00:00","#2144729",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144719",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144836",1,1778,1693.33,2
"2026-08-27 20:00:00","#2144721",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144711",1,1799,1713.33,5
"2026-08-27 20:00:00","#2144806",1,249,237.14,1
"2026-08-27 20:00:00","#2144818",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144776",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144684",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144799",1,1998,1902.86,4
"2026-08-27 20:00:00","#2144750",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144847",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144877",1,1385,1319.05,1
"2026-08-27 20:00:00","#2144760",1,1467,1284.76,1
"2026-08-27 20:00:00","#2144859",1,34,32.38,3
"2026-08-27 20:00:00","#2144815",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144732",1,1157,989.52,1
"2026-08-27 20:00:00","#2144714",1,1799,1713.34,1
"2026-08-27 20:00:00","#2144788",1,1249,1189.52,1
"2026-08-27 20:00:00","#2144796",1,2565,2330.48,5
"2026-08-27 20:00:00","#2144881",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144771",1,1898,1807.62,4
"2026-08-27 20:00:00","#2144878",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144767",1,1039,989.52,1
"2026-08-27 20:00:00","#2144757",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144779",1,2349,2237.14,2
"2026-08-27 20:00:00","#2144780",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144822",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144735",1,1079,1027.62,1
"2026-08-27 20:00:00","#2144705",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144812",1,2667,2540,5
"2026-08-27 20:00:00","#2144713",1,1318,1142.86,1
"2026-08-27 20:00:00","#2144804",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144723",1,1817,1618.1,1
"2026-08-27 20:00:00","#2144880",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144770",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144867",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144857",1,1149,1094.29,1
"2026-08-27 20:00:00","#2144849",1,1599,1522.86,1
"2026-08-27 20:00:00","#2144879",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144682",1,1615,1534.1,2
"2026-08-27 20:00:00","#2144841",1,1269,1208.57,1
"2026-08-27 20:00:00","#2144756",1,3049,2903.8,3
"2026-08-27 20:00:00","#2144871",1,2998,2855.24,4
"2026-08-27 20:00:00","#2144778",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144748",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144813",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144704",1,4548,4331.43,6
"2026-08-27 20:00:00","#2144835",1,238,226.67,1
"2026-08-27 20:00:00","#2144805",1,1617,1427.62,1
"2026-08-27 20:00:00","#2144712",1,1484,1413.33,1
"2026-08-27 20:00:00","#2144850",1,4389,4180,6
"2026-08-27 20:00:00","#2144747",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144860",1,1328,1264.76,2
"2026-08-27 20:00:00","#2144685",1,2998,2855.24,4
"2026-08-27 20:00:00","#2144769",1,2069,1970.48,2
"2026-08-27 20:00:00","#2144786",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144846",1,2384,2270.48,2
"2026-08-27 20:00:00","#2144751",1,1948,1855.24,4
"2026-08-27 20:00:00","#2144858",1,0,0,2
"2026-08-27 20:00:00","#2144868",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144693",1,1399,1332.38,1
"2026-08-27 20:00:00","#2144733",1,1699,1618.1,2
"2026-08-27 20:00:00","#2144824",1,1499,1427.62,2
"2026-08-27 20:00:00","#2144703",1,1499,1427.62,1
"2026-08-27 20:00:00","#2144802",1,1734,1651.42,2
"2026-08-27 20:00:00","#2144715",1,1440,1371.43,1
"2026-08-27 20:00:00","#2144832",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144933",1,799,760.95,1
"2026-08-27 21:00:00","#2145082",1,1617,1427.62,1
"2026-08-27 21:00:00","#2144903",1,3098,2950.48,4
"2026-08-27 21:00:00","#2145065",1,934.15,889.67,1
"2026-08-27 21:00:00","#2145055",1,1637,1559.05,1
"2026-08-27 21:00:00","#2145043",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145073",1,1699,1618.1,2
"2026-08-27 21:00:00","#2144990",1,1923,1831.42,2
"2026-08-27 21:00:00","#2145021",1,1399,1332.38,1
"2026-08-27 21:00:00","#2144969",1,1699,1618.1,2
"2026-08-27 21:00:00","#2144885",1,1699,1618.1,1
"2026-08-27 21:00:00","#2144959",1,1817,1618.1,1
"2026-08-27 21:00:00","#2145104",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144947",1,1933,1840.95,3
"2026-08-27 21:00:00","#2144961",1,1517,1332.38,1
"2026-08-27 21:00:00","#2144951",1,2069,1970.48,2
"2026-08-27 21:00:00","#2144986",1,1902,1699.05,1
"2026-08-27 21:00:00","#2145037",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145007",1,1614.05,1537.19,1
"2026-08-27 21:00:00","#2145029",1,2001,1787.71,3
"2026-08-27 21:00:00","#2144998",1,1533,1460,1
"2026-08-27 21:00:00","#2145052",1,991,943.81,1
"2026-08-27 21:00:00","#2145062",1,1948,1855.24,4
"2026-08-27 21:00:00","#2144934",1,1570.8,1496,3
"2026-08-27 21:00:00","#2145085",1,1699,1618.1,1
